tick_date,tick_time,base,quot,close,volume,timestamp,avg,trend_coef,trend_intercept
2018-01-13,2018-01-13 02:03:00,btc,usd,13629.0,14.5544549,1515798180.0,13639.134035288711,0.00615062622744,-9309240.08007
2018-01-13,2018-01-13 02:04:00,btc,usd,13634.0,23.16504439,1515798240.0,13638.488873998389,0.00613572373387,-9286651.65485
2018-01-13,2018-01-13 02:05:00,btc,usd,13629.0,25.34857237,1515798300.0,13638.053390127421,0.00612040104564,-9263426.31057
2018-01-13,2018-01-13 02:06:00,btc,usd,13639.0,7.70020574,1515798360.0,13637.71468045,0.00610466856933,-9239579.82098
2018-01-13,2018-01-13 02:07:00,btc,usd,13676.0,29.21287314000001,1515798420.0,13638.117906256453,0.00608862397749,-9215260.23407
2018-01-13,2018-01-13 02:08:00,btc,usd,13685.0,19.71932492,1515798480.0,13638.263067546775,0.00607228556159,-9190495.27584
2018-01-13,2018-01-13 02:09:00,btc,usd,13651.0,31.39943612,1515798540.0,13637.93050488871,0.00605565346783,-9165285.16846
2018-01-13,2018-01-13 02:10:00,btc,usd,13654.0,13.700168349999998,1515798600.0,13637.446633920968,0.00603871052306,-9139603.8816
2018-01-13,2018-01-13 02:11:00,btc,usd,13659.0,10.29453035,1515798660.0,13637.140182308065,0.0060213947568,-9113357.48192
2018-01-13,2018-01-13 02:12:00,btc,usd,13652.0,14.448365469999995,1515798720.0,13636.769214566131,0.00600369871154,-9086534.66564
2018-01-13,2018-01-13 02:13:00,btc,usd,13661.0,5.682005259999999,1515798780.0,13636.575666179033,0.00598566481162,-9059199.73795
2018-01-13,2018-01-13 02:14:00,btc,usd,13667.0,7.76042706,1515798840.0,13636.478891985485,0.00596723491922,-9031264.57512
2018-01-13,2018-01-13 02:15:00,btc,usd,13675.0,13.39280992,1515798900.0,13636.398246824196,0.00594838200891,-9002688.2127
2018-01-13,2018-01-13 02:16:00,btc,usd,13684.0,13.479746340000002,1515798960.0,13636.591795211292,0.00592915853478,-8973550.1586
2018-01-13,2018-01-13 02:17:00,btc,usd,13680.0,28.847461440000004,1515799020.0,13636.140182308065,0.00590952429617,-8943789.47871
2018-01-13,2018-01-13 02:18:00,btc,usd,13705.0,35.01598444999999,1515799080.0,13636.414375856453,0.0058895933732,-8913579.09117
2018-01-13,2018-01-13 02:19:00,btc,usd,13739.0,26.34026594,1515799140.0,13637.349859727421,0.00586942844224,-8883013.99802
2018-01-13,2018-01-13 02:20:00,btc,usd,13762.0,41.96644082,1515799200.0,13638.446633920968,0.00584911330425,-8852221.22203
2018-01-13,2018-01-13 02:21:00,btc,usd,13750.0,15.31658212,1515799260.0,13639.51115005,0.00582862034859,-8821158.91181
2018-01-13,2018-01-13 02:22:00,btc,usd,13712.0,35.52529951,1515799320.0,13639.720827469357,0.00580788693972,-8789732.12742
2018-01-13,2018-01-13 02:23:00,btc,usd,13731.0,15.3928055,1515799380.0,13639.995021017743,0.00578692132572,-8757953.37091
2018-01-13,2018-01-13 02:24:00,btc,usd,13730.0,7.09166454,1515799440.0,13640.591795211292,0.00576573718386,-8725843.37343
2018-01-13,2018-01-13 02:25:00,btc,usd,13730.0,9.37352947,1515799500.0,13641.833730695163,0.00574433330521,-8693400.30159
2018-01-13,2018-01-13 02:26:00,btc,usd,13704.0,27.52140655,1515799560.0,13643.849859727421,0.00572272709529,-8660650.53703
2018-01-13,2018-01-13 02:27:00,btc,usd,13722.0,10.571361709999998,1515799620.0,13646.059537146775,0.00570100537787,-8627725.6844
2018-01-13,2018-01-13 02:28:00,btc,usd,13724.0,5.0430671600000005,1515799680.0,13648.253085533872,0.00567923950235,-8594733.89306
2018-01-13,2018-01-13 02:29:00,btc,usd,13722.0,9.15888854,1515799740.0,13650.349859727421,0.00565746661223,-8561731.46418
2018-01-13,2018-01-13 02:30:00,btc,usd,13718.0,28.400741229999994,1515799800.0,13652.333730695163,0.00563564045695,-8528648.29265
2018-01-13,2018-01-13 02:31:00,btc,usd,13730.0,3.87808837,1515799860.0,13654.382117791936,0.00561373655285,-8495447.26677
2018-01-13,2018-01-13 02:32:00,btc,usd,13741.0,7.9799917800000015,1515799920.0,13656.18856940484,0.00559174445504,-8462112.55479
2018-01-13,2018-01-13 02:33:00,btc,usd,13734.0,13.27272796,1515799980.0,13658.414375856453,0.00556971527134,-8428721.62386
2018-01-13,2018-01-13 02:34:00,btc,usd,13736.0,21.132361050000004,1515800040.0,13661.01115005,0.00554766527936,-8395299.14664
2018-01-13,2018-01-13 02:35:00,btc,usd,13749.0,16.29539118,1515800100.0,13663.962762953228,0.00552557591163,-8361816.97856
2018-01-13,2018-01-13 02:36:00,btc,usd,13748.0,2.41969466,1515800160.0,13665.753085533872,0.00550344614273,-8328273.56694
2018-01-13,2018-01-13 02:37:00,btc,usd,13728.0,11.63529697,1515800220.0,13667.269214566131,0.00548128356349,-8294680.41814
2018-01-13,2018-01-13 02:38:00,btc,usd,13725.0,7.1592807800000005,1515800280.0,13668.624053275807,0.00545905601354,-8260988.78458
2018-01-13,2018-01-13 02:39:00,btc,usd,13739.612726499998,3.38171218,1515800340.0,13670.246839187099,0.00543676902914,-8227207.05761
2018-01-13,2018-01-13 02:40:00,btc,usd,13767.0,8.44774058,1515800400.0,13672.601677896777,0.00541442660562,-8193341.2922
2018-01-13,2018-01-13 02:41:00,btc,usd,13797.0,29.30336362,1515800460.0,13675.537161767743,0.00539210242976,-8159503.17986
2018-01-13,2018-01-13 02:42:00,btc,usd,13804.0,18.934086710000006,1515800520.0,13679.004903703228,0.00536984447832,-8125765.44171
2018-01-13,2018-01-13 02:43:00,btc,usd,13810.0,19.95516679,1515800580.0,13681.956516606453,0.00534762597813,-8092087.49643
2018-01-13,2018-01-13 02:44:00,btc,usd,13801.0,16.015964370000006,1515800640.0,13683.633935961292,0.00532536334369,-8058342.64928
2018-01-13,2018-01-13 02:45:00,btc,usd,13806.0,7.164620849999999,1515800700.0,13686.48877467097,0.00530313226939,-8024645.63405
2018-01-13,2018-01-13 02:46:00,btc,usd,13815.0,4.7730663500000015,1515800760.0,13689.359742412906,0.00528091410572,-7990968.18229
2018-01-13,2018-01-13 02:47:00,btc,usd,13841.0,6.19938815,1515800820.0,13691.940387574195,0.00525877074787,-7957404.11344
2018-01-13,2018-01-13 02:48:00,btc,usd,13811.0,55.55938972,1515800880.0,13694.364721395164,0.00523669953801,-7923949.39906
2018-01-13,2018-01-13 02:49:00,btc,usd,13754.0,40.44940863,1515800940.0,13695.671173008066,0.00521458851542,-7890434.33377
2018-01-13,2018-01-13 02:50:00,btc,usd,13755.0,5.81644528,1515801000.0,13697.203431072583,0.00519241796813,-7856829.03842
2018-01-13,2018-01-13 02:51:00,btc,usd,13773.0,8.7334073,1515801060.0,13699.042140750002,0.00517027031685,-7823258.44358
2018-01-13,2018-01-13 02:52:00,btc,usd,13782.0,8.773596540000002,1515801120.0,13701.30020526613,0.00514825491747,-7789888.3073
2018-01-13,2018-01-13 02:53:00,btc,usd,13783.0,7.00871244,1515801180.0,13705.074398814519,0.0051264756926,-7756876.15054
2018-01-13,2018-01-13 02:54:00,btc,usd,13776.0,9.59264208,1515801240.0,13708.71956010484,0.005104906016,-7724181.6142
2018-01-13,2018-01-13 02:55:00,btc,usd,13779.0,4.02964824,1515801300.0,13711.106656879034,0.0050835217407,-7691768.09875
2018-01-13,2018-01-13 02:56:00,btc,usd,13756.0,2.89762786,1515801360.0,13713.574398814519,0.00506241725785,-7659778.67961
2018-01-13,2018-01-13 02:57:00,btc,usd,13749.0,9.17204913,1515801420.0,13716.13891494355,0.00504165743167,-7628311.67613
2018-01-13,2018-01-13 02:58:00,btc,usd,13778.0,4.104180949999998,1515801480.0,13719.203431072583,0.00502122343073,-7597338.54351
2018-01-13,2018-01-13 02:59:00,btc,usd,13794.0,6.266363120000001,1515801540.0,13721.767947201615,0.0050010126747,-7566703.79402
2018-01-13,2018-01-13 03:00:00,btc,usd,13820.0,38.92212270000001,1515801600.0,13725.026011717744,0.00498110077453,-7536522.03574
2018-01-13,2018-01-13 03:01:00,btc,usd,13846.0,19.30927261,1515801660.0,13728.687302040325,0.00496143855779,-7506718.73396
2018-01-13,2018-01-13 03:02:00,btc,usd,13892.0,75.26574154999999,1515801720.0,13733.751818169358,0.00494205070854,-7477331.30221
2018-01-13,2018-01-13 03:03:00,btc,usd,13863.0,38.84272378,1515801780.0,13737.81633429839,0.0049228801735,-7448273.26208
2018-01-13,2018-01-13 03:04:00,btc,usd,13842.0,22.38924282,1515801840.0,13741.106656879034,0.00490387382247,-7419464.08138
2018-01-13,2018-01-13 03:05:00,btc,usd,13845.0,18.133452400000003,1515801900.0,13744.590527846776,0.00488503381474,-7390907.03286
2018-01-13,2018-01-13 03:06:00,btc,usd,13832.0,7.631988869999999,1515801960.0,13747.784076233873,0.00486640605201,-7362671.69354
2018-01-13,2018-01-13 03:07:00,btc,usd,13833.0,23.05527212,1515802020.0,13751.074398814519,0.00484798108469,-7334743.73986
2018-01-13,2018-01-13 03:08:00,btc,usd,13840.0,17.784838410000006,1515802080.0,13754.31633429839,0.00482971278394,-7307053.25108
2018-01-13,2018-01-13 03:09:00,btc,usd,13846.0,17.021874810000003,1515802140.0,13757.058269782261,0.00481148480015,-7279423.8683
2018-01-13,2018-01-13 03:10:00,btc,usd,13847.0,16.06581894,1515802200.0,13759.671173008066,0.00479327973119,-7251829.214
2018-01-13,2018-01-13 03:11:00,btc,usd,13850.0,7.72678972,1515802260.0,13762.880850427422,0.00477518306424,-7224398.86656
2018-01-13,2018-01-13 03:12:00,btc,usd,13854.0,6.6701521800000005,1515802320.0,13766.106656879034,0.00475722188827,-7197173.88673
2018-01-13,2018-01-13 03:13:00,btc,usd,13852.0,20.86249296,1515802380.0,13769.21956010484,0.00473947016771,-7170266.38802
2018-01-13,2018-01-13 03:14:00,btc,usd,13839.0,12.618973139999996,1515802440.0,13772.235689137098,0.00472191302685,-7143653.8224
2018-01-13,2018-01-13 03:15:00,btc,usd,13827.0,28.43170276,1515802500.0,13774.913108491937,0.00470444352936,-7117174.09911
2018-01-13,2018-01-13 03:16:00,btc,usd,13793.0,32.07863864000001,1515802560.0,13776.945366556454,0.00468711856603,-7090913.45261
2018-01-13,2018-01-13 03:17:00,btc,usd,13804.0,7.55668195,1515802620.0,13779.026011717744,0.00467002474077,-7065003.1548
2018-01-13,2018-01-13 03:18:00,btc,usd,13793.0,13.880130890000002,1515802680.0,13780.784076233873,0.0046530748066,-7039310.95949
2018-01-13,2018-01-13 03:19:00,btc,usd,13789.0,7.38242369,1515802740.0,13782.542140750002,0.00463627971559,-7013853.46757
2018-01-13,2018-01-13 03:20:00,btc,usd,13857.0,129.64178413999997,1515802800.0,13784.993753653229,0.00461964721136,-6988642.41565
2018-01-13,2018-01-13 03:21:00,btc,usd,13845.0,3.99147477,1515802860.0,13786.703431072583,0.00460310088503,-6963561.98622
2018-01-13,2018-01-13 03:22:00,btc,usd,13841.0,13.38595539,1515802920.0,13787.97762462097,0.00458659470924,-6938542.41281
2018-01-13,2018-01-13 03:23:00,btc,usd,13812.0,15.5927763,1515802980.0,13788.97762462097,0.00457013725446,-6913596.68671
2018-01-13,2018-01-13 03:24:00,btc,usd,13826.0,5.53721135,1515803040.0,13790.81633429839,0.00455367688272,-6888646.53527
2018-01-13,2018-01-13 03:25:00,btc,usd,13817.0,4.750582199999998,1515803100.0,13792.203431072583,0.00455180806017,-6885813.87594
2018-01-13,2018-01-13 03:26:00,btc,usd,13820.0,16.147975800000005,1515803160.0,13793.655043975808,0.00453543398994,-6860994.53205
2018-01-13,2018-01-13 03:27:00,btc,usd,13810.0,7.90557996,1515803220.0,13794.945366556454,0.00451899234917,-6836072.76336
2018-01-13,2018-01-13 03:28:00,btc,usd,13797.0,13.55702419,1515803280.0,13796.445366556454,0.00450254283964,-6811139.06397
2018-01-13,2018-01-13 03:29:00,btc,usd,13796.0,7.45789108,1515803340.0,13797.63891494355,0.00448604486553,-6786131.90021
2018-01-13,2018-01-13 03:30:00,btc,usd,13762.0,10.13310009,1515803400.0,13798.251818169358,0.00446937767702,-6760868.24337
2018-01-13,2018-01-13 03:31:00,btc,usd,13795.0,11.87776763,1515803460.0,13799.429237524197,0.00445252929604,-6735329.93658
2018-01-13,2018-01-13 03:32:00,btc,usd,13806.39239246,5.764153209999999,1515803520.0,13800.85492127355,0.00443546385748,-6709462.61606
2018-01-13,2018-01-13 03:33:00,btc,usd,13792.0,6.96855648,1515803580.0,13801.85492127355,0.00441816976319,-6683248.70215
2018-01-13,2018-01-13 03:34:00,btc,usd,13805.0,11.85830507,1515803640.0,13802.887179338068,0.00440060848413,-6656629.79344
2018-01-13,2018-01-13 03:35:00,btc,usd,13801.0,2.54293681,1515803700.0,13803.967824499357,0.00438280369436,-6629641.77436
2018-01-13,2018-01-13 03:36:00,btc,usd,13785.0,7.976828160000001,1515803760.0,13804.758147080003,0.00436478068015,-6602322.97359
2018-01-13,2018-01-13 03:37:00,btc,usd,13770.0,6.19268269,1515803820.0,13805.096856757422,0.00434653997605,-6574674.20195
2018-01-13,2018-01-13 03:38:00,btc,usd,13793.0,8.779468179999999,1515803880.0,13805.822663209035,0.00432812485033,-6546761.04386
2018-01-13,2018-01-13 03:39:00,btc,usd,13822.0,13.07610648,1515803940.0,13807.338792241293,0.00430946640489,-6518479.06415
2018-01-13,2018-01-13 03:40:00,btc,usd,13834.0,20.106076190000003,1515804000.0,13809.096856757422,0.00429065286668,-6489961.99468
2018-01-13,2018-01-13 03:41:00,btc,usd,13845.0,43.11718101,1515804060.0,13810.796651491293,0.00427171840062,-6461261.62185
2018-01-13,2018-01-13 03:42:00,btc,usd,13866.0,9.73578353,1515804120.0,13812.39342568484,0.00425261802089,-6432309.75738
2018-01-13,2018-01-13 03:43:00,btc,usd,13870.0,13.938062769999998,1515804180.0,13813.57084503968,0.00423342454447,-6403216.77602
2018-01-13,2018-01-13 03:44:00,btc,usd,13868.0,3.94522533,1515804240.0,13814.603103104197,0.00421409106534,-6373911.57897
2018-01-13,2018-01-13 03:45:00,btc,usd,13868.0,6.200107,1515804300.0,13815.538586975164,0.00419459553321,-6344360.74305
2018-01-13,2018-01-13 03:46:00,btc,usd,13929.0,48.74735518000001,1515804360.0,13817.603103104197,0.00417501539857,-6314681.66421
2018-01-13,2018-01-13 03:47:00,btc,usd,13965.0,59.67331978000001,1515804420.0,13820.167619233229,0.00415542656638,-6284989.39666
2018-01-13,2018-01-13 03:48:00,btc,usd,14044.0,356.37748421000015,1515804480.0,13823.861167620325,0.00413581733826,-6255266.20669
2018-01-13,2018-01-13 03:49:00,btc,usd,14128.0,199.9850608,1515804540.0,13828.49019987839,0.00411624207869,-6225594.49739
2018-01-13,2018-01-13 03:50:00,btc,usd,14118.0,166.49830581000003,1515804600.0,13833.441812781615,0.00409670750312,-6195984.44743
2018-01-13,2018-01-13 03:51:00,btc,usd,14139.0,76.82018949,1515804660.0,13839.65149020097,0.00407737327029,-6166678.06194
2018-01-13,2018-01-13 03:52:00,btc,usd,14029.0,112.51754121,1515804720.0,13844.07084503968,0.00405814855561,-6137537.67373
2018-01-13,2018-01-13 03:53:00,btc,usd,14120.0,56.37007859,1515804780.0,13849.667619233229,0.00403914730296,-6108735.99457
2018-01-13,2018-01-13 03:54:00,btc,usd,14141.0,54.61880818,1515804840.0,13855.457941813873,0.00402033021288,-6080213.45509
2018-01-13,2018-01-13 03:55:00,btc,usd,14178.0,149.55955306999996,1515804900.0,13861.828909555808,0.00400168865689,-6051956.97564
2018-01-13,2018-01-13 03:56:00,btc,usd,14128.0,65.25937488999999,1515804960.0,13867.506328910647,0.00398314856593,-6023854.28514
2018-01-13,2018-01-13 03:57:00,btc,usd,14143.0,41.03184213,1515805020.0,13873.377296652583,0.0039647591912,-5995980.03712
2018-01-13,2018-01-13 03:58:00,btc,usd,14125.0,24.57143606,1515805080.0,13879.328909555808,0.00394650990528,-5968318.12273
2018-01-13,2018-01-13 03:59:00,btc,usd,14119.0,61.61812523000001,1515805140.0,13885.296651491293,0.00392832156712,-5940748.58184
2018-01-13,2018-01-13 04:00:00,btc,usd,14160.0,24.41529639,1515805200.0,13891.457941813873,0.00391019819081,-5913277.49867
2018-01-13,2018-01-13 04:01:00,btc,usd,14178.0,34.09207190000001,1515805260.0,13897.65149020097,0.00389213078684,-5885891.24709
2018-01-13,2018-01-13 04:02:00,btc,usd,14189.0,46.55465374,1515805320.0,13903.603103104197,0.00387415115956,-5858638.03577
2018-01-13,2018-01-13 04:03:00,btc,usd,14172.0,25.55102205,1515805380.0,13908.861167620325,0.0038562042892,-5831434.46799
2018-01-13,2018-01-13 04:04:00,btc,usd,14196.0,11.39757719,1515805440.0,13913.764393426776,0.00383827016894,-5804250.21842
2018-01-13,2018-01-13 04:05:00,btc,usd,14185.0,23.94012931,1515805500.0,13918.957941813873,0.00382039335894,-5777152.82988
2018-01-13,2018-01-13 04:06:00,btc,usd,14146.0,62.08835411,1515805560.0,13923.861167620325,0.00380262083058,-5750213.50095
2018-01-13,2018-01-13 04:07:00,btc,usd,14167.0,13.504861979999998,1515805620.0,13929.054716007422,0.00378497937129,-5723472.83501
2018-01-13,2018-01-13 04:08:00,btc,usd,14112.0,50.27985902,1515805680.0,13933.57084503968,0.00376745148737,-5696904.31649
2018-01-13,2018-01-13 04:09:00,btc,usd,14071.0,22.54837376,1515805740.0,13937.409554717098,0.00374999640107,-5670446.13636
2018-01-13,2018-01-13 04:10:00,btc,usd,14111.0,53.63843357,1515805800.0,13941.780522459034,0.00373271181114,-5644246.38343
2018-01-13,2018-01-13 04:11:00,btc,usd,14135.0,32.11794069,1515805860.0,13946.441812781615,0.00371564957965,-5618383.66868
2018-01-13,2018-01-13 04:12:00,btc,usd,14149.0,10.64955859,1515805920.0,13951.31278052355,0.00369885771816,-5592930.76666
2018-01-13,2018-01-13 04:13:00,btc,usd,14100.0,66.03124107000001,1515805980.0,13955.345038588066,0.00368228551771,-5567810.81513
2018-01-13,2018-01-13 04:14:00,btc,usd,14066.0,8.14304061,1515806040.0,13958.764393426776,0.0036658338992,-5542873.63312
2018-01-13,2018-01-13 04:15:00,btc,usd,14110.0,23.13188953,1515806100.0,13962.925683749358,0.00364958678888,-5518246.43313
2018-01-13,2018-01-13 04:16:00,btc,usd,14134.0,71.60805500999999,1515806160.0,13967.683748265486,0.00363358208774,-5493986.66385
2018-01-13,2018-01-13 04:17:00,btc,usd,14130.0,7.731225060000001,1515806220.0,13972.57084503968,0.00361786938877,-5470169.49707
2018-01-13,2018-01-13 04:18:00,btc,usd,14082.0,17.282106299999995,1515806280.0,13977.232135362261,0.0036024874795,-5446853.72642
2018-01-13,2018-01-13 04:19:00,btc,usd,14095.0,10.25231431,1515806340.0,13981.925683749358,0.00358740202444,-5423987.30695
2018-01-13,2018-01-13 04:20:00,btc,usd,14125.0,12.30339736,1515806400.0,13987.280522459034,0.00357257547132,-5401513.31691
2018-01-13,2018-01-13 04:21:00,btc,usd,14132.0,18.51890054,1515806460.0,13992.81278052355,0.00355799819391,-5379417.1649
2018-01-13,2018-01-13 04:22:00,btc,usd,14165.0,26.311287650000004,1515806520.0,13997.780522459034,0.00354363564553,-5357646.48663
2018-01-13,2018-01-13 04:23:00,btc,usd,14165.0,10.439439520000002,1515806580.0,14002.941812781615,0.00352953038616,-5336265.79337
2018-01-13,2018-01-13 04:24:00,btc,usd,14153.0,13.15577018,1515806640.0,14007.97407084613,0.0035156549391,-5315233.43677
2018-01-13,2018-01-13 04:25:00,btc,usd,14136.0,20.076578160000004,1515806700.0,14013.199877297744,0.00350196465147,-5294481.73275
2018-01-13,2018-01-13 04:26:00,btc,usd,14141.0,11.213708059999998,1515806760.0,14018.280522459034,0.00348847708787,-5274037.30561
2018-01-13,2018-01-13 04:27:00,btc,usd,14148.0,6.837125449999999,1515806820.0,14023.619232136454,0.00347526898076,-5254016.46436
2018-01-13,2018-01-13 04:28:00,btc,usd,14275.0,341.4715130399999,1515806880.0,14030.957941813873,0.00346241930839,-5234538.91983
2018-01-13,2018-01-13 04:29:00,btc,usd,14256.0,103.55584599,1515806940.0,14038.15149020097,0.00344998840985,-5215696.13294
2018-01-13,2018-01-13 04:30:00,btc,usd,14190.0,70.0986702,1515807000.0,14044.49019987839,0.0034379305646,-5197418.80275
2018-01-13,2018-01-13 04:31:00,btc,usd,14249.0,40.30409818,1515807060.0,14051.796651491293,0.00342633686505,-5179845.00391
2018-01-13,2018-01-13 04:32:00,btc,usd,14213.0,13.98830887,1515807120.0,14059.07084503968,0.00341521488033,-5162986.20966
2018-01-13,2018-01-13 04:33:00,btc,usd,14248.0,27.113570320000004,1515807180.0,14066.377296652583,0.00340453869479,-5146803.13765
2018-01-13,2018-01-13 04:34:00,btc,usd,14230.0,7.68932803,1515807240.0,14073.209677419356,0.00339432413139,-5131319.77274
2018-01-13,2018-01-13 04:35:00,btc,usd,14210.0,16.6554441,1515807300.0,14079.951612903227,0.00338463282458,-5116629.53931
2018-01-13,2018-01-13 04:36:00,btc,usd,14202.0,13.4561052,1515807360.0,14086.35483870968,0.00337553401053,-5102837.38463
2018-01-13,2018-01-13 04:37:00,btc,usd,14218.0,10.49945326,1515807420.0,14093.080645161292,0.00336698957723,-5089885.539
2018-01-13,2018-01-13 04:38:00,btc,usd,14202.0,5.7367322000000005,1515807480.0,14099.806451612905,0.00335894966952,-5077698.43311
2018-01-13,2018-01-13 04:39:00,btc,usd,14202.0,20.87228415,1515807540.0,14106.774193548388,0.00335144265143,-5066319.06031
2018-01-13,2018-01-13 04:40:00,btc,usd,14203.0,10.32228041,1515807600.0,14113.387096774195,0.00334448038569,-5055765.40249
2018-01-13,2018-01-13 04:41:00,btc,usd,14192.0,6.3668042799999975,1515807660.0,14119.35483870968,0.00333811901988,-5046122.56794
2018-01-13,2018-01-13 04:42:00,btc,usd,14226.49720011,8.860644650000003,1515807720.0,14125.685438711453,0.00333227340744,-5037261.49289
2018-01-13,2018-01-13 04:43:00,btc,usd,14185.0,12.593246230000002,1515807780.0,14131.169309679195,0.00332690117087,-5029117.94371
2018-01-13,2018-01-13 04:44:00,btc,usd,14171.859291599998,15.205482830000005,1515807840.0,14136.10252405984,0.00332200850236,-5021701.30723
2018-01-13,2018-01-13 04:45:00,btc,usd,14139.0,36.77071165,1515807900.0,14140.44123373726,0.00331749524672,-5014859.77122
2018-01-13,2018-01-13 04:46:00,btc,usd,14098.0,54.39090088,1515807960.0,14144.150911156614,0.00331339031204,-5008637.1549
2018-01-13,2018-01-13 04:47:00,btc,usd,14145.0,18.71047858,1515808020.0,14148.618653092099,0.00330974050243,-5003104.40199
2018-01-13,2018-01-13 04:48:00,btc,usd,14146.0,20.13752923,1515808080.0,14152.118653092099,0.0033064993331,-4998191.05321
2018-01-13,2018-01-13 04:49:00,btc,usd,14160.0,9.41745566,1515808140.0,14155.26381438242,0.00330364134388,-4993858.51716
2018-01-13,2018-01-13 04:50:00,btc,usd,14153.0,24.49804409,1515808200.0,14157.02187889855,0.00330111286094,-4990025.43812
2018-01-13,2018-01-13 04:51:00,btc,usd,14142.0,24.24399743,1515808260.0,14157.247685350163,0.00329883368712,-4986570.25707
2018-01-13,2018-01-13 04:52:00,btc,usd,14149.0,8.878576970000003,1515808320.0,14157.747685350163,0.00329685481077,-4983570.26075
2018-01-13,2018-01-13 04:53:00,btc,usd,14152.0,15.69818201,1515808380.0,14157.957362769517,0.0032950030959,-4980763.01365
2018-01-13,2018-01-13 04:54:00,btc,usd,14169.0,7.43008725,1515808440.0,14160.215427285646,0.00329341560289,-4978356.26624
2018-01-13,2018-01-13 04:55:00,btc,usd,14150.0,10.59503249,1515808500.0,14160.699298253388,0.00329197666408,-4976174.69435
2018-01-13,2018-01-13 04:56:00,btc,usd,14151.0,13.481951489999998,1515808560.0,14160.860588575968,0.00329063516241,-4974140.81626
2018-01-13,2018-01-13 04:57:00,btc,usd,14143.0,1.86845304,1515808620.0,14160.296072446936,0.00328943030206,-4972314.05787
2018-01-13,2018-01-13 04:58:00,btc,usd,14133.0,22.8015197,1515808680.0,14160.376717608227,0.00328840052517,-4970752.68817
2018-01-13,2018-01-13 04:59:00,btc,usd,14132.0,10.39610531,1515808740.0,14160.199298253388,0.00328755630286,-4969472.57941
2018-01-13,2018-01-13 05:00:00,btc,usd,14123.0,12.63199183,1515808800.0,14160.167040188871,0.00328689721545,-4968473.09529
2018-01-13,2018-01-13 05:01:00,btc,usd,14090.0,29.44749128,1515808860.0,14159.699298253388,0.00328641120225,-4967735.95512
2018-01-13,2018-01-13 05:02:00,btc,usd,14089.0,20.35961824,1515808920.0,14158.554136963065,0.00328603799758,-4967169.8103
2018-01-13,2018-01-13 05:03:00,btc,usd,14080.0,11.144643479999996,1515808980.0,14156.973491801775,0.00328572899571,-4966700.98588
2018-01-13,2018-01-13 05:04:00,btc,usd,14062.0,21.22808758,1515809040.0,14154.925104705,0.0032854604978,-4966293.56026
2018-01-13,2018-01-13 05:05:00,btc,usd,14072.0,11.4129136,1515809100.0,14153.312201479195,0.00328531929959,-4966079.09612
2018-01-13,2018-01-13 05:06:00,btc,usd,14127.0,19.246158020000006,1515809160.0,14152.199298253388,0.00328531517488,-4966072.40772
2018-01-13,2018-01-13 05:07:00,btc,usd,14190.0,107.73972982,1515809220.0,14152.279943414678,0.00328552083782,-4966383.7121
2018-01-13,2018-01-13 05:08:00,btc,usd,14148.0,20.06304333,1515809280.0,14152.312201479195,0.00328591563996,-4966981.71085
2018-01-13,2018-01-13 05:09:00,btc,usd,14140.0,7.826412639999999,1515809340.0,14151.876717608227,0.00328646883074,-4967819.79354
2018-01-13,2018-01-13 05:10:00,btc,usd,14117.0,11.974836130000002,1515809400.0,14151.957362769517,0.00328719395833,-4968918.49552
2018-01-13,2018-01-13 05:11:00,btc,usd,14121.0,3.3538041899999995,1515809460.0,14152.76381438242,0.00328808191973,-4970264.01768
2018-01-13,2018-01-13 05:12:00,btc,usd,14115.0,12.675434040000004,1515809520.0,14152.828330511453,0.00328905980594,-4971745.84701
2018-01-13,2018-01-13 05:13:00,btc,usd,14124.0,29.38612648,1515809580.0,14152.650911156614,0.00329012784193,-4973364.32486
2018-01-13,2018-01-13 05:14:00,btc,usd,14098.0,12.057556800000002,1515809640.0,14151.828330511453,0.00329124506063,-4975057.35505
2018-01-13,2018-01-13 05:15:00,btc,usd,14078.0,16.961794729999998,1515809700.0,14151.473491801775,0.00329243114105,-4976854.76598
2018-01-13,2018-01-13 05:16:00,btc,usd,14102.0,13.25386354,1515809760.0,14152.054136963065,0.00329379180736,-4978916.81107
2018-01-13,2018-01-13 05:17:00,btc,usd,14122.0,5.076836559999999,1515809820.0,14152.247685350163,0.00329528715661,-4981183.00674
2018-01-13,2018-01-13 05:18:00,btc,usd,14123.0,13.37492891,1515809880.0,14152.070265995324,0.00329687542589,-4983590.0501
2018-01-13,2018-01-13 05:19:00,btc,usd,14136.0,9.8182198,1515809940.0,14152.167040188871,0.00329857706612,-4986168.9399
2018-01-13,2018-01-13 05:20:00,btc,usd,14149.0,26.25247757,1515810000.0,14153.247685350163,0.00330044826321,-4989004.84033
2018-01-13,2018-01-13 05:21:00,btc,usd,14148.0,9.852839710000003,1515810060.0,14154.10252405984,0.00330252269441,-4992148.79907
2018-01-13,2018-01-13 05:22:00,btc,usd,14140.0,5.31826076,1515810120.0,14154.34445954371,0.00330478977262,-4995584.76931
2018-01-13,2018-01-13 05:23:00,btc,usd,14159.0,96.47241093,1515810180.0,14154.779943414678,0.00330732065089,-4999420.60327
2018-01-13,2018-01-13 05:24:00,btc,usd,14140.0,16.258592519999997,1515810240.0,14154.376717608227,0.00331008158985,-5003605.16062
